reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,month_year,review_length,sentiment,sentiment_category,topics
449944c3-2706-4cd9-a6e2-1abda8db2eb5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great,5,0,1.1.228,2019-03-11 23:19:37,Thanks for sharing!,2019-03-12 07:31:39,1.1.228,2019-03,5,"Based on the word ""great,"" the sentiment of this review is positive.",Positive,"['I apologize', ' but without the actual review text', ' I am unable to identify the main topics. Could you please provide the review so that I can assist you better?']"
29e089e9-60d8-4ade-864f-9f560ef3acd8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app!,5,0,1.1.225,2019-03-03 00:10:44,Thanks for sharing!,2019-03-04 09:58:18,1.1.225,2019-03,10,"The sentiment of the review ""Great app!"" is positive.",Positive,"['Based on the given review', ' it is difficult to identify specific main topics as the review is very short and lacks specific details. However', ' the main topic could be inferred as the overall positive experience with the app.']"
0912fb95-d7dc-4be7-9fc5-fb2258f9d920,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,okay 👍,5,0,1.1.225,2019-03-06 13:09:52,Thanks for sharing!,2019-03-06 13:14:28,1.1.225,2019-03,6,"Based on the given review ""okay 👍"", the sentiment can be considered positive. The word ""okay"" typically implies a neutral or satisfactory opinion, while the thumbs-up emoji 👍 generally indicates a positive sentiment. Therefore, the overall sentiment of the review is positive.",Positive,['I apologize for the confusion. Could you please provide the review that you would like me to analyze?']
5f527ca9-374b-449d-8105-23ec40b501bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,LOVE LOVE,5,0,1.1.224,2019-02-24 21:07:01,Thanks for the positive feedback!,2019-02-25 07:24:42,1.1.224,2019-02,9,"Based on the text ""LOVE LOVE,"" it seems that the sentiment of this review is extremely positive. The repetition of the word ""LOVE"" suggests a strong affection or adoration for something.",Positive,"['Based on the limited information provided', ' it is difficult to determine the main topics in the review. Could you please provide more details or the full text of the review?']"
4540281b-c3de-4d4c-91e5-143b7cc1943f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,awesome,5,0,1.1.224,2019-02-19 20:46:59,"Great to hear, thanks for sharing!",2019-02-19 20:52:27,1.1.224,2019-02,7,"Based on the word ""awesome"" alone, it can be inferred that the sentiment of the review is positive.",Positive,"['I apologize for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review you would like me to analyze?']"
4bcc1f6d-bce1-4546-9c11-3cc3d0c8582b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,works well,5,0,1.1.214,2019-01-09 21:59:45,"Thanks for sharing! If you have any ideas for how we can make your experience even better, please feel free to speak with your manager. 

Thanks!",2019-01-13 09:08:08,1.1.214,2019-01,10,"Based on the given text, ""works well,"" it conveys a positive sentiment. The phrase suggests that whatever is being referred to is functioning effectively or as intended.",Neutral,"['The main topic in this review is the performance or functionality of the product. The customer states that it ""works well', '"" indicating their satisfaction with how the product performs.']"
af70c74f-84f0-472b-857a-40b3b5d27a34,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,awesome,5,0,1.1.210,2019-01-08 04:05:32,Thanks for sharing!,2019-01-08 09:15:06,1.1.210,2019-01,7,"Based on the text ""awesome,"" the sentiment of this review is positive.",Positive,"['I apologize', ' but without a specific review or text to analyze', ' I am unable to identify the main topics. Could you please provide the review or some text for me to analyze?']"
96d6d3fa-11cb-4e2e-a291-1cc63869036c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app tracks deliveries. That's fine. Edit: lowering to one star. Have to reinstall it to update it, breaks constantly, button placement is horrible. Just bad",1,4,1.1.207,2018-11-28 20:47:00,"I'm sorry to hear that you are running into some issues. We track this feedback closely, and have since updated the app to address a couple of fringe cases that were causing some trouble. 

Please contact your administrator at the merchant if you ever encounter any problems, so we can issue a timely fix. You can also reach us at support@bringg.com.",2018-12-13 08:44:08,1.1.207,2018-11,160,"Based on the review, the sentiment is negative. The reviewer expresses frustration with the app, mentioning issues such as having to reinstall it to update, frequent breaks, and poor button placement. The use of words like ""horrible"" and ""bad"" further emphasizes the negative sentiment.",Negative,"['Based on the review provided', "" the main topics can be identified as follows:\n\n1. Tracking deliveries: The app's ability to track deliveries is mentioned as a positive aspect.\n\n2. Reinstallation and updates: The need to reinstall the app for updates is mentioned as a negative point.\n\n3. App stability: The app is reported to break constantly"", ' indicating stability issues.\n\n4. Button placement: The placement of buttons within the app is criticized as being horrible.\n\n5. Overall dissatisfaction: The reviewer expresses their overall negative opinion of the app', ' resulting in a low rating.']"
99a9a3c3-1c45-4182-b359-d3873ffd4956,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wonderful!!,5,0,1.1.207,2018-12-03 17:12:38,"Wow, what a great review! Thanks for sharing!",2018-12-13 08:41:51,1.1.207,2018-12,11,"Based on the text ""Wonderful!!"", the sentiment of this review is positive. The use of exclamation marks indicates enthusiasm and satisfaction, suggesting a positive experience.",Positive,"['I apologize for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review you would like me to analyze?']"
bb23fe33-fb7f-4f0e-acf1-839b37e4661c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"crashes/drains battery, had to uninstall",1,7,1.1.185,2018-09-06 15:02:05,,,1.1.185,2018-09,40,"The sentiment of this review is negative. The user mentions that the app crashes and drains the battery, which are negative experiences. Additionally, the fact that they had to uninstall the app suggests dissatisfaction with its performance.",Neutral,"['The main topics in this review are ""crashes"" and ""drains battery."" The reviewer mentions experiencing these issues with the product and ultimately had to uninstall it.']"
3808370b-72ba-4388-a02e-742fee429c5d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hate it,1,0,1.1.183,2019-07-26 12:55:26,"I'm sorry to hear that you are having some issues with the Bringg Driver App. Please note that this app is customized for every business. If you would like to see a particular part of the app setup improved, please speak with your manager or email us directly at support@bringg.com. 

We are here to help.",2019-07-29 10:17:36,1.1.183,2019-07,7,"The sentiment of the review ""hate it"" is negative.",Negative,"['Based on the given review', ' the main topic is negative sentiment towards a particular subject or product.']"
8189e4d8-80a8-4603-80b9-2799cc9ae8d9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"As a veteran driver in my area, I have to say this is the most 
disappointing and frustrating method of doing my job I have ever seen. When 
the app and it' s store-based companion are working, mileage is off, it 
closes runs before they are completed, and my times are always off. I have 
to spend 15-20 minutes at the end of every shift correcting it. Good thing 
I get paid by the hour. Edit 08/09/2018 It's worse. The app falsely claims 
I have never taken a delivery on any of my shifts (avg is 5-20 per shift). 
Also, it keeps NO record of order history whatsoever. On a brand new 
Motorola e5 play Android phone. Verizon prepaid. This app needs to be 
scrapped. I have zero faith it can be fixed.",2,3,1.1.179,2018-08-10 01:35:57,,,1.1.179,2018-08,703,The sentiment of this review is negative.,Negative,"['Based on the review', ' the main topics can be identified as:\n\n1. App functionality: The review mentions issues with the app and its store-based companion', ' such as incorrect mileage tracking', ' premature closure of runs', "" and inaccurate timing.\n\n2. Time-consuming corrections: The review mentions spending extra time at the end of each shift to correct the app's errors.\n\n3. Payment: The review mentions being paid by the hour"", "" which implies that the app's issues may not directly impact the driver's earnings.\n\n4. Record keeping: The review highlights the app's failure to keep records of order history"", ' which could be an important feature for the driver.\n\n5. Device compatibility: The review mentions using a Motorola e5 play Android phone with Verizon prepaid', "" suggesting that the app's issues may be specific to certain devices or network providers.\n\n6. Overall dissatisfaction: The review expresses disappointment and frustration with the app"", ' suggesting that the user has lost faith in its ability to be fixed and may want it to be replaced entirely.']"
6fad9944-8a6b-48d5-a57a-a1a65f9576ba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Should be way better set up. Should be a Way to know if a order is closer 
to your next order. Shouldt be just based on time. Like if I have a order 
around the corner from my last I should be notified our something. 
Otherwise not to bad. But definitely needs improvement.",1,3,1.1.179,2018-08-11 20:57:58,,,1.1.179,2018-08,273,"Overall, the sentiment of this review is negative. The reviewer expresses dissatisfaction with the setup and functionality of the system. They suggest that there should be a better way to determine the proximity of an order to the next one, rather than just relying on time. They also mention the need for notifications when an order is close to the previous one. Although they acknowledge that the system is not terrible, they emphasize that it requires improvement.",Negative,"['The main topics in this review are:\n\n1. Set-up: The reviewer mentions that the set-up should be better.\n2. Order tracking: The reviewer suggests that there should be a way to know if an order is closer to their next order', ' rather than just being based on time.\n3. Notification: The reviewer suggests that they should be notified if they have an order around the corner from their last one.\n4. Overall improvement: The reviewer states that the service is not bad', ' but it definitely needs improvement.']"
55e9c8a4-9c28-41b0-acb3-63587549d0bf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Without line bundle Internet it can't work,5,2,1.1.177,2018-08-07 19:09:20,,,1.1.177,2018-08,42,The sentiment of the review is negative.,Neutral,['The main topic in this review is the lack of internet connectivity without a line bundle.']
db1414ac-7364-4a3c-b2f3-3d7afecf6d27,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love the app,5,1,1.1.175,2018-08-08 17:14:02,,,1.1.175,2018-08,14,"The sentiment of the review ""I love the app"" is positive.",Positive,['The main topic in this review is positive feedback or satisfaction with the app.']
aa261e02-ba3b-416b-8453-859a0721aae4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing,5,0,1.1.175,2018-07-26 18:29:39,,,1.1.175,2018-07,7,"Based on the given text, ""Amazing,"" it is clear that the sentiment is positive.",Positive,"['I apologize', ' but it seems that the review you provided consists of only one word (""Amazing"")', ' which does not provide enough information to identify the main topics. Can you please provide a more detailed review or additional context?']"
374dd31c-1be2-40e8-a12e-bf41293ef667,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I can't log in. It is supposed to send me a verification code, but it doesn't. I have also tried the other two ways to log in without success. I'm very disappointed.",1,4,1.1.174,2018-07-23 18:22:45,,,1.1.174,2018-07,165,"Based on the given review, the sentiment can be categorized as negative. The user expresses frustration and disappointment with the app's inability to send a verification code and the lack of success in trying alternative login methods.",Negative,['The main topics in this review are:\n1. Difficulty logging in\n2. Failure to receive a verification code\n3. Unsuccessful attempts to log in\n4. Overall disappointment with the experience']
c93d98a9-b321-4492-88a6-14bb590fb9e8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Solid app. I get why businesses are using Bringg. My advice: plug in your 
phone! Any driver app that uses GPS will hit your battery.",5,4,1.1.164,2018-07-03 14:34:07,,,1.1.164,2018-07,133,"Overall, the sentiment of this review is positive. The reviewer starts by saying ""Solid app,"" indicating satisfaction with the application. They also mention understanding why businesses are using Bringg, suggesting they see the value in it. However, they provide a piece of advice, which is to plug in the phone because any driver app that uses GPS will drain the battery. This advice is not necessarily negative, but rather a practical tip. Therefore, the sentiment of the review can be considered positive.",Neutral,"['Based on the review', ' the main topics are:\n\n1. App functionality: The reviewer mentions that the app is solid', ' implying that it is reliable and performs well.\n\n2. Benefits for businesses: The reviewer acknowledges the reasons why businesses are using Bringg', ' suggesting that the app provides advantages or value for companies.\n\n3. Battery usage: The reviewer advises plugging in the phone', "" indicating that the app's GPS usage can drain the battery quickly.""]"
f454a0ef-d33b-45ea-9976-c350dce7009f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have used this both on my previous iPhone 6s and now on my Samsung galaxy 
9 and have not really had any issues. It does what it's supposed to.",5,2,1.1.160,2018-06-21 00:04:30,,,1.1.160,2018-06,145,"Based on the given review, the sentiment seems to be positive. The user states that they have used the product on both their previous iPhone 6s and their current Samsung Galaxy 9 without any issues. They also mention that it does what it's supposed to, indicating satisfaction with the product's performance.",Negative,['The main topics in this review are:\n1. Usage on iPhone 6s\n2. Usage on Samsung Galaxy 9\n3. Lack of issues\n4. Functionality']
